sep=,
NPC_ID,Day,Hour,Minute,DA,5HT,NA,VIT,Hunger,Energy,Social,Safety,Emotion,Drive,DNA_O,DNA_C,DNA_E,DNA_A,DNA_N,DNA_UAI,DNA_COL
6,6,11,17,0.488,0.498,0.500,0.440,0.076,0.650,0.478,0.653,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,11,23,0.488,0.499,0.500,0.440,0.091,0.646,0.481,0.656,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,11,29,0.488,0.499,0.500,0.441,0.106,0.642,0.497,0.644,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,11,35,0.488,0.499,0.500,0.441,0.121,0.638,0.506,0.639,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,11,41,0.486,0.497,0.510,0.441,0.136,0.634,0.504,0.646,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,11,47,0.481,0.491,0.538,0.441,0.151,0.630,0.521,0.634,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,11,53,0.476,0.487,0.561,0.442,0.165,0.626,0.527,0.632,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,11,59,0.473,0.484,0.578,0.442,0.180,0.622,0.532,0.633,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,12,5,0.471,0.482,0.587,0.442,0.195,0.618,0.548,0.621,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,12,11,0.471,0.482,0.584,0.442,0.210,0.614,0.556,0.618,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,12,17,0.471,0.482,0.582,0.443,0.225,0.610,0.554,0.625,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,12,23,0.472,0.482,0.580,0.443,0.240,0.606,0.559,0.624,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,12,29,0.470,0.480,0.590,0.443,0.255,0.602,0.556,0.632,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,12,35,0.467,0.478,0.601,0.443,0.270,0.598,0.554,0.639,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,12,41,0.465,0.475,0.609,0.444,0.284,0.594,0.550,0.647,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,12,47,0.462,0.473,0.615,0.444,0.299,0.590,0.545,0.654,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,12,53,0.462,0.473,0.614,0.444,0.314,0.586,0.542,0.662,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,12,59,0.462,0.474,0.610,0.444,0.329,0.582,0.556,0.651,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,13,5,0.463,0.474,0.606,0.445,0.344,0.578,0.572,0.639,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,13,11,0.463,0.474,0.603,0.445,0.359,0.574,0.589,0.627,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,13,17,0.464,0.474,0.599,0.445,0.374,0.570,0.593,0.628,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,13,23,0.464,0.474,0.596,0.445,0.388,0.566,0.598,0.628,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,13,29,0.464,0.475,0.594,0.446,0.403,0.562,0.596,0.633,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,13,35,0.466,0.475,0.589,0.446,0.418,0.558,0.609,0.625,Apprehension,social,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,13,41,0.467,0.476,0.585,0.446,0.433,0.554,0.616,0.623,Apprehension,social,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,13,47,0.472,0.479,0.575,0.446,0.448,0.550,0.556,0.630,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,13,53,0.475,0.481,0.568,0.447,0.463,0.546,0.495,0.638,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,13,59,0.477,0.483,0.561,0.447,0.478,0.542,0.433,0.645,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,14,5,0.479,0.485,0.555,0.447,0.493,0.538,0.372,0.653,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,14,11,0.481,0.486,0.550,0.447,0.507,0.534,0.310,0.660,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,14,17,0.483,0.487,0.545,0.448,0.522,0.530,0.248,0.668,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,14,23,0.485,0.489,0.541,0.448,0.537,0.526,0.187,0.675,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,14,29,0.486,0.490,0.537,0.448,0.552,0.522,0.125,0.683,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,14,35,0.488,0.491,0.534,0.448,0.567,0.518,0.064,0.690,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,14,41,0.489,0.492,0.530,0.449,0.582,0.514,0.002,0.698,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,14,47,0.489,0.492,0.530,0.449,0.597,0.510,0.000,0.705,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,14,53,0.497,0.508,0.514,0.449,0.611,0.506,0.010,0.700,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,14,59,0.477,0.507,0.512,0.449,0.626,0.502,0.025,0.690,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,15,5,0.459,0.506,0.510,0.450,0.641,0.498,0.022,0.696,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,15,11,0.442,0.505,0.508,0.450,0.656,0.494,0.019,0.703,Boredom,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,15,17,0.427,0.504,0.507,0.450,0.671,0.490,0.029,0.698,Boredom,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,15,23,0.414,0.504,0.509,0.450,0.686,0.486,0.034,0.697,Boredom,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,15,29,0.407,0.507,0.523,0.451,0.701,0.482,0.050,0.685,Boredom,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,15,35,0.411,0.506,0.538,0.451,0.715,0.478,0.067,0.673,Boredom,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,15,41,0.414,0.505,0.552,0.451,0.730,0.474,0.068,0.677,Boredom,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,15,47,0.418,0.504,0.566,0.451,0.745,0.470,0.065,0.685,Boredom,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,15,53,0.423,0.503,0.579,0.452,0.760,0.466,0.063,0.692,Boredom,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,15,59,0.427,0.502,0.592,0.452,0.775,0.462,0.061,0.700,Boredom,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,16,5,0.432,0.501,0.603,0.452,0.790,0.458,0.071,0.694,Boredom,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,16,11,0.463,0.499,0.616,0.452,0.793,0.454,0.072,0.699,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,16,17,0.485,0.495,0.601,0.453,0.632,0.450,0.070,0.706,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,16,23,0.487,0.497,0.582,0.453,0.471,0.446,0.082,0.698,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,16,29,0.490,0.499,0.567,0.453,0.311,0.442,0.080,0.706,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,16,35,0.492,0.500,0.555,0.453,0.150,0.438,0.095,0.695,Boredom,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,16,41,0.494,0.500,0.546,0.454,0.001,0.434,0.111,0.683,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,16,47,0.489,0.496,0.557,0.454,0.016,0.430,0.122,0.677,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,16,53,0.483,0.491,0.575,0.454,0.031,0.426,0.139,0.665,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,16,59,0.478,0.487,0.589,0.454,0.046,0.422,0.155,0.653,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,17,5,0.474,0.484,0.600,0.455,0.060,0.418,0.171,0.640,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,17,11,0.473,0.482,0.602,0.455,0.075,0.414,0.184,0.632,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,17,17,0.473,0.483,0.599,0.455,0.090,0.410,0.181,0.640,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,17,23,0.473,0.483,0.596,0.455,0.105,0.406,0.194,0.631,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,17,29,0.473,0.483,0.593,0.456,0.120,0.402,0.210,0.619,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,17,35,0.474,0.483,0.591,0.456,0.135,0.398,0.227,0.607,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,17,41,0.551,0.465,0.633,0.456,0.150,0.394,0.226,0.611,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,17,47,0.644,0.444,0.693,0.456,0.165,0.390,0.222,0.618,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,17,53,0.662,0.439,0.700,0.457,0.179,0.386,0.220,0.624,Anger,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,17,59,0.647,0.441,0.678,0.457,0.194,0.382,0.236,0.612,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,18,5,0.635,0.443,0.660,0.457,0.209,0.373,0.245,0.601,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,18,11,0.624,0.445,0.645,0.457,0.224,0.363,0.242,0.609,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,18,17,0.615,0.447,0.633,0.458,0.239,0.353,0.240,0.616,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,18,23,0.606,0.446,0.624,0.458,0.254,0.343,0.237,0.624,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,18,29,0.588,0.427,0.628,0.458,0.269,0.333,0.234,0.631,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,18,35,0.571,0.410,0.632,0.458,0.283,0.323,0.248,0.610,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,18,41,0.556,0.393,0.636,0.459,0.298,0.313,0.265,0.586,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,18,47,0.542,0.378,0.639,0.459,0.313,0.303,0.268,0.585,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,18,53,0.530,0.365,0.642,0.459,0.328,0.293,0.265,0.592,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,18,59,0.516,0.358,0.647,0.459,0.343,0.283,0.263,0.600,Annoyance,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,19,5,0.503,0.353,0.653,0.460,0.358,0.273,0.261,0.607,Annoyance,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,19,11,0.490,0.348,0.658,0.460,0.373,0.263,0.259,0.615,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,19,17,0.479,0.344,0.664,0.460,0.387,0.253,0.259,0.618,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,19,23,0.468,0.340,0.669,0.460,0.402,0.243,0.276,0.594,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,19,29,0.459,0.337,0.675,0.461,0.417,0.233,0.292,0.570,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,19,35,0.450,0.335,0.679,0.461,0.432,0.223,0.308,0.545,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,19,41,0.450,0.339,0.677,0.461,0.447,0.213,0.313,0.541,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,19,47,0.450,0.343,0.675,0.461,0.462,0.203,0.314,0.542,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,19,53,0.450,0.347,0.674,0.462,0.477,0.193,0.327,0.525,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,19,59,0.450,0.351,0.672,0.462,0.492,0.183,0.325,0.532,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,20,5,0.458,0.370,0.655,0.462,0.501,0.188,0.324,0.535,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,20,11,0.458,0.371,0.655,0.462,0.509,0.200,0.324,0.535,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,20,17,0.458,0.372,0.654,0.463,0.516,0.213,0.324,0.535,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,20,23,0.458,0.373,0.654,0.463,0.524,0.225,0.324,0.535,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,20,29,0.458,0.375,0.653,0.463,0.531,0.238,0.324,0.535,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,20,35,0.458,0.376,0.652,0.463,0.539,0.250,0.324,0.535,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,20,41,0.458,0.377,0.652,0.464,0.546,0.263,0.324,0.535,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,20,47,0.458,0.378,0.651,0.464,0.553,0.275,0.324,0.535,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,20,53,0.458,0.379,0.650,0.464,0.561,0.288,0.324,0.535,Apprehension,energy,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,20,59,0.458,0.380,0.649,0.464,0.568,0.300,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,21,5,0.458,0.380,0.648,0.465,0.576,0.313,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,21,11,0.458,0.381,0.648,0.465,0.583,0.325,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,21,17,0.458,0.382,0.647,0.465,0.591,0.338,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,21,23,0.458,0.382,0.646,0.465,0.598,0.350,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,21,29,0.458,0.383,0.645,0.466,0.605,0.363,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,21,35,0.458,0.383,0.644,0.466,0.613,0.375,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,21,41,0.458,0.384,0.643,0.466,0.620,0.388,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,21,47,0.458,0.385,0.642,0.466,0.628,0.400,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,21,53,0.458,0.385,0.641,0.467,0.635,0.413,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,21,59,0.458,0.386,0.640,0.467,0.643,0.425,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,22,5,0.458,0.386,0.640,0.467,0.650,0.438,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,22,11,0.458,0.387,0.639,0.467,0.658,0.450,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,22,17,0.459,0.387,0.638,0.468,0.665,0.463,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,22,23,0.459,0.388,0.637,0.468,0.672,0.475,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,22,29,0.459,0.388,0.636,0.468,0.680,0.488,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,22,35,0.459,0.389,0.636,0.468,0.687,0.500,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,22,41,0.459,0.389,0.635,0.469,0.695,0.513,0.324,0.535,Apprehension,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,22,47,0.459,0.390,0.634,0.469,0.702,0.525,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,22,53,0.459,0.390,0.634,0.469,0.710,0.538,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,22,59,0.460,0.391,0.633,0.469,0.717,0.550,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,23,5,0.460,0.391,0.632,0.470,0.724,0.563,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,23,11,0.460,0.391,0.632,0.470,0.732,0.575,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,23,17,0.460,0.392,0.632,0.470,0.739,0.588,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,23,23,0.461,0.392,0.631,0.470,0.747,0.600,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,23,29,0.461,0.392,0.631,0.471,0.754,0.613,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,23,35,0.461,0.393,0.630,0.471,0.762,0.625,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,23,41,0.462,0.393,0.630,0.471,0.769,0.638,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,23,47,0.462,0.393,0.629,0.471,0.776,0.650,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,23,53,0.462,0.393,0.629,0.472,0.784,0.663,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,6,23,59,0.463,0.394,0.629,0.472,0.791,0.675,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,0,5,0.463,0.394,0.628,0.472,0.799,0.688,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,0,11,0.463,0.394,0.628,0.472,0.806,0.700,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,0,17,0.464,0.394,0.628,0.473,0.814,0.713,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,0,23,0.464,0.395,0.628,0.473,0.821,0.725,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,0,29,0.464,0.395,0.627,0.473,0.828,0.738,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,0,35,0.465,0.395,0.627,0.473,0.836,0.750,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,0,41,0.465,0.395,0.627,0.474,0.843,0.763,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,0,47,0.465,0.396,0.627,0.474,0.851,0.775,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,0,53,0.466,0.396,0.626,0.474,0.858,0.788,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,0,59,0.466,0.396,0.626,0.474,0.866,0.800,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,1,5,0.466,0.396,0.626,0.475,0.873,0.813,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,1,11,0.467,0.396,0.626,0.475,0.880,0.825,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,1,17,0.467,0.396,0.626,0.475,0.888,0.838,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,1,23,0.467,0.397,0.626,0.475,0.895,0.850,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,1,29,0.468,0.397,0.625,0.476,0.903,0.863,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,1,35,0.468,0.397,0.625,0.476,0.910,0.875,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,1,41,0.468,0.397,0.625,0.476,0.918,0.888,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,1,47,0.469,0.397,0.625,0.476,0.925,0.900,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,1,53,0.469,0.397,0.625,0.477,0.933,0.913,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,1,59,0.469,0.397,0.625,0.477,0.940,0.925,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,2,5,0.470,0.397,0.625,0.477,0.947,0.938,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,2,11,0.470,0.398,0.625,0.477,0.955,0.950,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,2,17,0.470,0.398,0.625,0.478,0.962,0.963,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,2,23,0.471,0.398,0.625,0.478,0.970,0.975,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,2,29,0.471,0.398,0.626,0.477,0.977,0.988,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,2,35,0.471,0.398,0.628,0.474,0.985,1.000,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,2,41,0.472,0.398,0.631,0.471,0.992,1.000,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,2,47,0.472,0.398,0.634,0.468,0.999,1.000,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,2,53,0.472,0.398,0.638,0.465,1.000,1.000,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,2,59,0.473,0.398,0.641,0.462,1.000,1.000,0.324,0.535,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,3,5,0.486,0.414,0.629,0.459,1.000,0.996,0.323,0.537,Apprehension,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,3,11,0.511,0.413,0.634,0.456,1.000,0.986,0.337,0.518,Annoyance,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,3,17,0.534,0.412,0.640,0.453,1.000,0.976,0.353,0.494,Annoyance,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,3,23,0.552,0.411,0.644,0.450,1.000,0.966,0.369,0.470,Annoyance,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,3,29,0.553,0.411,0.649,0.447,1.000,0.956,0.378,0.458,Annoyance,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,3,35,0.554,0.411,0.654,0.444,1.000,0.946,0.374,0.466,Annoyance,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,3,41,0.556,0.411,0.660,0.441,1.000,0.936,0.367,0.473,Annoyance,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,3,47,0.563,0.411,0.665,0.438,0.960,0.926,0.363,0.481,Annoyance,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,3,53,0.580,0.412,0.677,0.439,0.760,0.916,0.370,0.474,Annoyance,hunger,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,3,59,0.565,0.421,0.672,0.439,0.560,0.906,0.386,0.449,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,4,5,0.546,0.431,0.666,0.439,0.360,0.896,0.386,0.453,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,4,11,0.531,0.440,0.659,0.439,0.160,0.886,0.403,0.428,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,4,17,0.526,0.449,0.635,0.440,0.003,0.876,0.419,0.404,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,4,23,0.526,0.449,0.635,0.440,0.018,0.866,0.436,0.380,Annoyance,safety,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,4,29,0.522,0.454,0.590,0.440,0.033,0.856,0.431,0.428,Annoyance,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,4,35,0.518,0.462,0.495,0.440,0.048,0.846,0.425,0.530,Homeostasis,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,4,41,0.515,0.469,0.424,0.441,0.062,0.836,0.418,0.633,Interest,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,4,47,0.513,0.475,0.370,0.441,0.077,0.826,0.412,0.736,Interest,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,4,53,0.511,0.480,0.329,0.441,0.092,0.816,0.408,0.839,Interest,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,4,59,0.509,0.484,0.299,0.441,0.107,0.806,0.403,0.942,Interest,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
6,7,5,5,0.508,0.486,0.289,0.442,0.122,0.796,0.399,1.000,Interest,idle,0.65,0.62,0.41,0.01,0.42,0.16,0.88
