sep=,
NPC_ID,Day,Hour,Minute,DA,5HT,NA,Hunger,Energy,Social,Safety,Emotion,Drive,DNA_O,DNA_C,DNA_E,DNA_A,DNA_N,DNA_UAI,DNA_COL
1,7,4,5,0.604,0.588,0.708,1.000,0.974,0.092,0.643,Distraction,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,4,11,0.659,0.586,0.684,1.000,0.964,0.129,0.589,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,4,17,0.717,0.584,0.659,1.000,0.954,0.167,0.535,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,4,23,0.764,0.580,0.643,1.000,0.944,0.204,0.481,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,4,29,0.732,0.570,0.671,1.000,0.934,0.242,0.427,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,4,35,0.703,0.562,0.696,1.000,0.924,0.280,0.373,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,4,41,0.677,0.554,0.720,1.000,0.914,0.317,0.319,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,4,47,0.653,0.548,0.742,1.000,0.904,0.355,0.265,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,4,53,0.624,0.540,0.767,1.000,0.894,0.393,0.211,Surprise,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,4,59,0.590,0.533,0.796,1.000,0.884,0.430,0.157,Surprise,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,5,5,0.559,0.526,0.822,1.000,0.874,0.468,0.103,Surprise,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,5,11,0.531,0.519,0.847,1.000,0.864,0.506,0.049,Surprise,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,5,17,0.506,0.514,0.870,1.000,0.854,0.543,0.000,Surprise,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,5,23,0.484,0.509,0.891,1.000,0.844,0.581,0.000,Disgust,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,5,29,0.464,0.504,0.911,1.000,0.834,0.618,0.000,Disgust,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,5,35,0.450,0.501,0.923,1.000,0.824,0.656,0.000,Disgust,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,5,41,0.451,0.501,0.918,1.000,0.814,0.694,0.000,Disgust,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,5,47,0.256,0.501,0.997,1.000,0.804,0.725,0.001,Loathing,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,5,53,0.226,0.503,0.957,1.000,0.794,0.720,0.168,Loathing,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,5,59,0.271,0.505,0.927,1.000,0.784,0.715,0.334,Disgust,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,6,5,0.306,0.506,0.904,1.000,0.780,0.709,0.501,Disgust,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,6,11,0.336,0.507,0.883,1.000,0.776,0.703,0.667,Disgust,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,6,17,0.372,0.508,0.860,1.000,0.772,0.696,0.834,Disgust,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,6,23,0.404,0.510,0.840,1.000,0.768,0.685,1.000,Disgust,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,6,29,0.410,0.510,0.827,1.000,0.764,0.678,1.000,Disgust,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,6,35,0.242,0.517,0.986,1.000,0.760,0.674,1.000,Loathing,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,6,41,0.318,0.536,0.950,1.000,0.756,0.670,1.000,Disgust,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,6,47,0.386,0.552,0.920,1.000,0.752,0.666,1.000,Disgust,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,6,53,0.447,0.565,0.896,1.000,0.748,0.663,1.000,Disgust,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,6,59,0.507,0.570,0.884,1.000,0.744,0.658,1.000,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,7,5,0.560,0.574,0.874,1.000,0.740,0.653,1.000,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,7,11,0.608,0.578,0.866,1.000,0.736,0.675,0.985,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,7,17,0.652,0.581,0.859,1.000,0.732,0.697,0.971,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,7,23,0.579,0.582,1.000,1.000,0.728,0.724,0.953,Amazement,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,7,29,0.195,0.582,0.990,1.000,0.724,0.717,0.960,Loathing,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,7,35,0.214,0.581,0.977,1.000,0.720,0.720,0.961,Loathing,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,7,41,0.319,0.573,0.906,0.807,0.716,0.757,0.934,Disgust,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,7,47,0.404,0.566,0.849,0.607,0.712,0.795,0.907,Disgust,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,7,53,0.470,0.560,0.806,0.407,0.708,0.833,0.880,Disgust,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,7,59,0.521,0.556,0.774,0.207,0.704,0.870,0.853,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,8,5,0.561,0.552,0.749,0.007,0.700,0.908,0.826,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,8,11,0.592,0.550,0.730,0.000,0.696,0.946,0.799,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,8,17,0.510,0.552,0.868,0.009,0.692,0.966,0.787,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,8,23,0.558,0.566,0.851,0.023,0.688,0.962,0.795,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,8,29,0.602,0.579,0.836,0.037,0.684,0.961,0.797,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,8,35,0.642,0.590,0.823,0.051,0.680,0.998,0.770,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,8,41,0.677,0.599,0.813,0.065,0.676,1.000,0.743,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,8,47,0.709,0.608,0.804,0.079,0.672,0.998,0.746,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,8,53,0.765,0.618,0.767,0.093,0.668,0.993,0.754,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,8,59,0.788,0.624,0.765,0.107,0.664,0.985,0.761,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,9,5,0.805,0.629,0.763,0.121,0.660,0.977,0.769,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,9,11,0.773,0.588,0.933,0.135,0.656,0.968,0.776,Amazement,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,9,17,0.745,0.550,1.000,0.149,0.652,0.960,0.784,Amazement,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,9,23,0.725,0.521,1.000,0.163,0.648,0.984,0.768,Amazement,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,9,29,0.710,0.500,1.000,0.177,0.644,1.000,0.741,Amazement,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,9,35,0.706,0.498,0.973,0.191,0.640,1.000,0.714,Rage,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,9,41,0.703,0.500,0.939,0.205,0.636,1.000,0.687,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,9,47,0.698,0.512,0.893,0.219,0.632,1.000,0.660,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,9,53,0.695,0.522,0.852,0.233,0.628,1.000,0.633,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,9,59,0.692,0.530,0.821,0.247,0.624,1.000,0.606,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,10,5,0.691,0.531,0.813,0.261,0.620,1.000,0.579,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,10,11,0.606,0.544,0.916,0.275,0.616,0.999,0.570,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,10,17,0.723,0.592,0.747,0.289,0.612,0.996,0.577,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,10,23,0.718,0.592,0.732,0.303,0.608,1.000,0.577,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,10,29,0.713,0.592,0.718,0.317,0.604,0.999,0.571,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,10,35,0.708,0.593,0.703,0.331,0.600,1.000,0.562,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,10,41,0.703,0.595,0.689,0.345,0.596,0.999,0.543,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,10,47,0.698,0.596,0.677,0.359,0.592,0.997,0.550,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,10,53,0.697,0.596,0.673,0.373,0.588,0.994,0.558,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,10,59,0.696,0.596,0.671,0.387,0.584,0.999,0.549,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,11,5,0.695,0.596,0.669,0.401,0.580,0.998,0.554,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,11,11,0.692,0.597,0.661,0.415,0.576,0.901,0.562,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,11,17,0.690,0.598,0.653,0.429,0.572,0.801,0.569,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,11,23,0.687,0.598,0.647,0.443,0.568,0.702,0.577,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,11,29,0.685,0.598,0.642,0.457,0.564,0.602,0.584,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,11,35,0.683,0.598,0.637,0.471,0.560,0.502,0.592,Distraction,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,11,41,0.682,0.598,0.633,0.485,0.556,0.402,0.599,Distraction,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,11,47,0.680,0.598,0.629,0.499,0.552,0.303,0.607,Distraction,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,11,53,0.679,0.598,0.626,0.513,0.548,0.203,0.614,Distraction,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,11,59,0.678,0.598,0.623,0.527,0.544,0.103,0.622,Distraction,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,12,5,0.678,0.598,0.622,0.541,0.540,0.075,0.628,Distraction,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,12,11,0.678,0.598,0.622,0.555,0.536,0.092,0.618,Distraction,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,12,17,0.677,0.598,0.621,0.569,0.532,0.124,0.596,Distraction,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,12,23,0.677,0.598,0.621,0.583,0.528,0.162,0.569,Distraction,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,12,29,0.901,0.630,0.532,0.597,0.524,0.200,0.542,Surprise,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,12,35,1.000,0.665,0.447,0.611,0.520,0.214,0.535,Ecstasy,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,12,41,1.000,0.673,0.435,0.625,0.516,0.208,0.542,Ecstasy,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,12,47,1.000,0.668,0.454,0.639,0.512,0.202,0.550,Ecstasy,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,12,53,0.996,0.664,0.466,0.653,0.508,0.197,0.557,Ecstasy,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,12,59,0.971,0.660,0.468,0.667,0.504,0.209,0.552,Joy,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,13,5,0.949,0.657,0.469,0.681,0.500,0.246,0.525,Joy,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,13,11,0.928,0.653,0.471,0.695,0.496,0.284,0.498,Joy,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,13,17,0.900,0.643,0.486,0.668,0.492,0.322,0.471,Joy,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,13,23,0.856,0.622,0.530,0.527,0.488,0.328,0.470,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,13,29,0.735,0.605,0.690,0.386,0.484,0.344,0.462,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,13,35,0.727,0.591,0.685,0.245,0.480,0.382,0.435,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,13,41,0.721,0.581,0.681,0.103,0.476,0.407,0.418,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,13,47,0.717,0.574,0.679,0.004,0.472,0.405,0.426,Surprise,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,13,53,0.716,0.573,0.678,0.018,0.468,0.440,0.401,Surprise,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,13,59,0.608,0.572,0.831,0.032,0.464,0.466,0.383,Surprise,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,14,5,0.595,0.562,0.816,0.046,0.460,0.462,0.483,Surprise,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,14,11,0.585,0.553,0.805,0.060,0.456,0.454,0.586,Surprise,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,14,17,0.576,0.546,0.796,0.074,0.452,0.449,0.688,Surprise,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,14,23,0.570,0.541,0.788,0.088,0.448,0.445,0.791,Surprise,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,14,29,0.473,0.536,0.917,0.102,0.444,0.440,0.894,Disgust,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,14,35,0.486,0.532,0.885,0.116,0.440,0.435,0.997,Disgust,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,14,41,0.672,0.678,0.709,0.130,0.436,0.440,0.995,Surprise,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,14,47,0.687,0.683,0.689,0.144,0.432,0.478,0.968,Surprise,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,14,53,0.652,0.647,0.709,0.158,0.428,0.490,0.962,Surprise,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,14,59,0.540,0.623,0.851,0.172,0.424,0.498,0.958,Surprise,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,15,5,0.540,0.606,0.825,0.186,0.420,0.507,0.954,Surprise,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,15,11,0.540,0.594,0.806,0.200,0.416,0.545,0.927,Surprise,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,15,17,0.540,0.584,0.792,0.214,0.412,0.583,0.900,Surprise,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,15,23,0.361,0.581,0.970,0.228,0.408,0.620,0.873,Disgust,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,15,29,0.402,0.583,0.909,0.242,0.404,0.626,0.874,Disgust,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,15,35,0.434,0.585,0.870,0.256,0.400,0.584,0.882,Disgust,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,15,41,0.462,0.586,0.836,0.270,0.396,0.522,0.889,Disgust,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,15,47,0.486,0.587,0.807,0.284,0.392,0.459,0.897,Disgust,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,15,53,0.508,0.589,0.781,0.298,0.388,0.397,0.904,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,15,59,0.527,0.590,0.759,0.312,0.384,0.335,0.912,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,16,5,0.544,0.591,0.739,0.326,0.380,0.272,0.919,Surprise,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,16,11,0.559,0.592,0.722,0.340,0.376,0.210,0.927,Distraction,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,16,17,0.572,0.593,0.707,0.354,0.372,0.148,0.934,Distraction,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,16,23,0.583,0.594,0.694,0.368,0.368,0.085,0.942,Distraction,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,16,29,0.594,0.595,0.683,0.382,0.364,0.023,0.949,Distraction,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,16,35,0.598,0.595,0.677,0.396,0.360,0.009,0.949,Distraction,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,16,41,0.550,0.575,0.831,0.410,0.356,0.040,0.927,Surprise,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,16,47,0.510,0.559,0.955,0.424,0.352,0.060,0.915,Surprise,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,16,53,0.481,0.547,1.000,0.438,0.348,0.097,0.888,Loathing,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,16,59,0.460,0.539,1.000,0.452,0.344,0.135,0.861,Loathing,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,17,5,0.462,0.539,0.971,0.466,0.340,0.173,0.834,Disgust,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,17,11,0.468,0.518,0.946,0.480,0.336,0.210,0.807,Disgust,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,17,17,0.477,0.486,0.925,0.494,0.332,0.248,0.780,Fear,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,17,23,0.484,0.457,0.907,0.508,0.328,0.286,0.753,Fear,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,17,29,0.491,0.431,0.891,0.522,0.324,0.323,0.726,Fear,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,17,35,0.497,0.408,0.877,0.536,0.320,0.361,0.699,Fear,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,17,41,0.503,0.386,0.864,0.550,0.316,0.378,0.690,Anger,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,17,47,0.508,0.367,0.852,0.564,0.312,0.378,0.695,Anger,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,17,53,0.512,0.349,0.842,0.578,0.308,0.416,0.668,Anger,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,17,59,0.516,0.333,0.833,0.592,0.304,0.453,0.641,Anger,idle,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,18,5,0.515,0.319,0.832,0.606,0.295,0.479,0.608,Anger,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,18,11,0.510,0.308,0.838,0.620,0.285,0.491,0.593,Anger,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,18,17,0.506,0.298,0.843,0.634,0.275,0.529,0.539,Anger,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,18,23,0.505,0.300,0.841,0.648,0.265,0.566,0.485,Anger,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,18,29,0.508,0.328,0.824,0.662,0.255,0.604,0.431,Anger,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,18,35,0.529,0.361,0.793,0.676,0.245,0.642,0.377,Anger,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,18,41,0.548,0.389,0.767,0.690,0.235,0.679,0.323,Anger,social,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,18,47,0.255,0.400,0.999,0.704,0.225,0.685,0.316,Terror,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,18,53,0.265,0.402,0.990,0.718,0.215,0.678,0.324,Terror,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,18,59,0.004,0.404,0.998,0.732,0.205,0.670,0.331,Terror,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,19,5,0.064,0.419,0.969,0.746,0.195,0.662,0.418,Terror,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,19,11,0.154,0.435,0.927,0.760,0.185,0.658,0.529,Terror,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,19,17,0.226,0.449,0.893,0.774,0.175,0.655,0.641,Fear,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,19,23,0.286,0.460,0.866,0.788,0.165,0.652,0.752,Fear,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,19,29,0.334,0.469,0.844,0.802,0.155,0.649,0.863,Fear,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,19,35,0.373,0.477,0.827,0.816,0.145,0.647,0.974,Fear,safety,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,19,41,0.384,0.479,0.818,0.830,0.135,0.641,1.000,Fear,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,19,47,0.396,0.490,0.804,0.844,0.125,0.596,1.000,Fear,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,19,53,0.411,0.505,0.788,0.858,0.115,0.532,1.000,Disgust,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,19,59,0.423,0.518,0.775,0.872,0.105,0.468,1.000,Disgust,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,20,5,0.435,0.529,0.763,0.886,0.095,0.404,1.000,Disgust,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,20,11,0.442,0.536,0.755,0.900,0.085,0.359,1.000,Disgust,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,20,17,0.156,0.536,0.997,0.914,0.075,0.350,1.000,Loathing,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,20,23,0.173,0.536,0.986,0.928,0.065,0.342,1.000,Loathing,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,20,29,0.207,0.538,0.940,0.742,0.055,0.337,1.000,Loathing,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,20,35,0.316,0.539,0.876,0.557,0.045,0.334,1.000,Disgust,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,20,41,0.401,0.539,0.826,0.371,0.035,0.331,1.000,Disgust,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,20,47,0.468,0.539,0.789,0.186,0.025,0.338,0.987,Disgust,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,20,53,0.519,0.539,0.760,0.000,0.015,0.376,0.933,Surprise,hunger,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,20,59,0.519,0.540,0.755,0.014,0.005,0.413,0.879,Surprise,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,21,5,0.519,0.541,0.750,0.028,0.000,0.451,0.825,Surprise,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,21,11,0.519,0.542,0.746,0.042,0.000,0.489,0.771,Surprise,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,21,17,0.519,0.543,0.742,0.056,0.000,0.504,0.750,Distraction,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,21,23,0.519,0.544,0.738,0.070,0.000,0.503,0.754,Distraction,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,21,29,0.520,0.545,0.734,0.084,0.000,0.512,0.743,Distraction,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,21,35,0.420,0.546,0.878,0.098,0.000,0.526,0.724,Disgust,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,21,41,0.326,0.547,0.992,0.112,0.000,0.540,0.706,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,21,47,0.040,0.548,0.996,0.126,0.000,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,21,53,0.043,0.548,0.995,0.133,0.013,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,21,59,0.046,0.548,0.993,0.140,0.025,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,22,5,0.048,0.548,0.991,0.147,0.038,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,22,11,0.051,0.548,0.989,0.154,0.050,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,22,17,0.053,0.549,0.987,0.161,0.063,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,22,23,0.056,0.549,0.985,0.168,0.075,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,22,29,0.059,0.549,0.984,0.175,0.088,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,22,35,0.061,0.549,0.982,0.182,0.100,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,22,41,0.064,0.549,0.980,0.189,0.113,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,22,47,0.066,0.549,0.978,0.196,0.125,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,22,53,0.068,0.549,0.977,0.203,0.138,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,22,59,0.071,0.549,0.975,0.210,0.150,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,23,5,0.073,0.549,0.973,0.217,0.163,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,23,11,0.076,0.549,0.971,0.224,0.175,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
1,7,23,17,0.078,0.549,0.970,0.231,0.188,0.556,0.685,Loathing,energy,0.55,0.82,0.94,0.03,0.54,0.99,0.93
