Step,Pop_Mean_DA,Pop_Mean_5HT,Pop_Mean_NA,NPC2_DA,NPC2_5HT,NPC2_NA,Distance_NPC2_to_Mean,Divergence_2_9,Divergence_2_6
409,0.4632727272727272,0.504909090909091,0.5493636363636364,0.285,0.326,0.74,0.31643617245768446,0.38435920699262555,0.55775711559782
410,0.4610909090909091,0.5052727272727272,0.5485454545454546,0.288,0.327,0.738,0.31246544271736987,0.3716032830856046,0.5528643594951659
411,0.45954545454545453,0.5055454545454545,0.5470909090909091,0.291,0.327,0.737,0.3104054000765679,0.3679524425792007,0.5492003277493559
412,0.4576363636363636,0.5060000000000001,0.5450909090909091,0.294,0.328,0.736,0.3080700253122134,0.3650273962321184,0.5451660297560734
413,0.4553636363636364,0.5058181818181818,0.5445454545454544,0.297,0.329,0.735,0.3043298286860807,0.36321481247328,0.5406542333136771
414,0.45381818181818184,0.5061818181818182,0.5426363636363636,0.3,0.329,0.734,0.3027762723107281,0.36142080737002397,0.5370074487379108
415,0.45254545454545453,0.5066363636363636,0.5409999999999999,0.303,0.33,0.733,0.30071289951361296,0.3589512501719418,0.5329859285196936
416,0.4514545454545455,0.5070909090909091,0.5397272727272727,0.306,0.331,0.732,0.298552901025503,0.3564954417660904,0.5289697533886035
417,0.45036363636363635,0.5073636363636363,0.5384545454545454,0.308,0.331,0.731,0.29739752732024916,0.3551281458853972,0.5257014361783692
418,0.4495454545454546,0.5076363636363637,0.5375454545454544,0.311,0.332,0.73,0.2950961322564688,0.3519971590794448,0.520843546566529
419,0.4487272727272727,0.5080000000000001,0.5366363636363635,0.314,0.333,0.729,0.29288258161176184,0.3495783174054134,0.5164532892721277
420,0.44790909090909087,0.5083636363636365,0.5359090909090909,0.317,0.333,0.728,0.29118467060732134,0.34787785212628863,0.5128450058253469
421,0.44745454545454544,0.5087272727272727,0.5350909090909091,0.32,0.334,0.727,0.2891424911099876,0.3454909550190858,0.5092013354263715
422,0.44663636363636366,0.5088181818181817,0.5346363636363636,0.322,0.334,0.727,0.28826964534919736,0.3440828388629691,0.5059515787108485
423,0.44645454545454544,0.5091818181818182,0.5342727272727272,0.325,0.335,0.726,0.2860941444771847,0.34206578314704317,0.5019681264781659
424,0.44700000000000006,0.5091818181818182,0.5344545454545454,0.327,0.335,0.725,0.2846873302995022,0.34076384784774333,0.4987273804394541
425,0.4475454545454545,0.5092727272727273,0.5346363636363637,0.33,0.336,0.724,0.2823100399873974,0.3384242899083929,0.4947544845678511
426,0.44818181818181824,0.5091818181818182,0.5349090909090909,0.333,0.336,0.724,0.2810945842403517,0.33672095271901326,0.4920416649024755
427,0.44881818181818184,0.5091818181818182,0.5350909090909091,0.335,0.337,0.723,0.27912539023004407,0.33473721036060505,0.4884147827410632
428,0.44954545454545447,0.5089090909090909,0.5352727272727272,0.338,0.337,0.722,0.277240325975691,0.3331591211418351,0.48393594617469776
429,0.45,0.5089090909090909,0.5357272727272726,0.34,0.338,0.722,0.2756944799610463,0.3318162141909282,0.48116629142116757
430,0.4506363636363636,0.5088181818181817,0.5359090909090909,0.342,0.338,0.721,0.2742979317674502,0.3298575450099633,0.4779497881577101
431,0.4512727272727273,0.5089090909090909,0.5361818181818182,0.345,0.339,0.72,0.27194138284284597,0.3279054741842532,0.4740073839087319
432,0.4518181818181819,0.5088181818181818,0.5367272727272726,0.347,0.339,0.72,0.27095010366797423,0.32730719515464357,0.47165559468747953
433,0.45236363636363636,0.5087272727272727,0.5370909090909092,0.349,0.34,0.719,0.26878216317246456,0.3253705579796672,0.4680438013690599
434,0.4530909090909091,0.5086363636363637,0.5377272727272726,0.352,0.34,0.719,0.2674273671377238,0.3237838785362853,0.4653858614096479
435,0.45363636363636367,0.5085454545454545,0.5381818181818182,0.354,0.34,0.718,0.2658374573287373,0.3225910724121174,0.46250837830249086
436,0.4542727272727273,0.5084545454545454,0.5388181818181818,0.356,0.341,0.717,0.2635285829840603,0.3206820855613858,0.45848991264803196
437,0.45481818181818184,0.5083636363636364,0.5394545454545454,0.358,0.341,0.717,0.26250092483111387,0.3201390322969069,0.4561589635203938
438,0.45554545454545453,0.5084545454545454,0.5400909090909092,0.36,0.342,0.716,0.26034603482910895,0.31851216617265965,0.453415923849174
439,0.4561818181818182,0.5081818181818183,0.5408181818181818,0.362,0.342,0.716,0.2591819457287401,0.3172554176054366,0.4510942251902589
440,0.4565454545454546,0.5081818181818183,0.5415454545454547,0.364,0.342,0.715,0.2574248185200538,0.316104413129586,0.44792298445156836
441,0.4573636363636364,0.5082727272727273,0.5422727272727272,0.366,0.343,0.715,0.2559240105452275,0.314866638436021,0.4454896182853198
442,0.45772727272727276,0.5081818181818183,0.5430909090909091,0.368,0.343,0.714,0.25405891813573,0.31373555743651366,0.4423256718753728
443,0.4601818181818182,0.5105454545454545,0.5409999999999999,0.37,0.344,0.713,0.2558400843502257,0.3111478748119614,0.43874138168173743
444,0.46545454545454545,0.5095454545454546,0.5406363636363637,0.372,0.344,0.713,0.25660918285843304,0.3106718526033538,0.43687069025055913
445,0.46709090909090917,0.5097272727272728,0.5394545454545455,0.373,0.344,0.712,0.2570808471735518,0.30980154938282667,0.4340115205844195
446,0.4684545454545454,0.509909090909091,0.5386363636363636,0.375,0.345,0.712,0.25687294669505717,0.3088349073534272,0.4315808151435835
447,0.46954545454545454,0.5101818181818183,0.5380909090909091,0.377,0.345,0.711,0.2564122616683616,0.30774339960428065,0.42843552607130986
448,0.4703636363636363,0.510090909090909,0.5377272727272726,0.379,0.345,0.711,0.25617525315802564,0.3065632071857286,0.42700585476079833
449,0.4706363636363636,0.5101818181818182,0.5386363636363636,0.38,0.346,0.71,0.25403959475341503,0.3049688508684124,0.42372278673680036
450,0.47118181818181815,0.51,0.5393636363636363,0.382,0.346,0.71,0.2529153322542076,0.30454227949498236,0.4214463192388801
451,0.47200000000000003,0.5102727272727272,0.5393636363636363,0.384,0.347,0.709,0.25135329585832566,0.3027474194770287,0.4187385819338839
452,0.47263636363636363,0.5101818181818184,0.5397272727272727,0.385,0.347,0.709,0.25092168940702614,0.3018045725299734,0.4165921266658793
453,0.47345454545454546,0.5103636363636365,0.5403636363636364,0.387,0.347,0.708,0.24952758670921668,0.30076402710430644,0.4134706761065408
454,0.4722727272727273,0.5086363636363637,0.5446363636363637,0.388,0.348,0.708,0.24411802795010432,0.30002333242599644,0.40593349208952934
455,0.47345454545454546,0.5095454545454546,0.5471818181818182,0.39,0.348,0.707,0.24208148686132888,0.2989933109619678,0.381
456,0.4774545454545455,0.5086363636363638,0.5541818181818181,0.391,0.348,0.707,0.23797442393307955,0.2988042837711668,0.3578072106595953
457,0.47881818181818186,0.508818181818182,0.5592727272727273,0.393,0.349,0.706,0.2333141747349086,0.29630558550253483,0.33481338085566414
458,0.47890909090909095,0.5091818181818183,0.5639090909090908,0.394,0.349,0.706,0.2303423431358689,0.2961249736175589,0.3132171770513233
459,0.48100000000000004,0.5108181818181818,0.5655454545454545,0.396,0.349,0.705,0.2299080125069069,0.29512878544798027,0.29172932660258893
460,0.4836363636363636,0.5099090909090909,0.5652727272727273,0.397,0.35,0.705,0.2293479618468535,0.2942125082317201,0.27183818716287816
461,0.4834545454545454,0.5098181818181818,0.564,0.398,0.35,0.704,0.22900727189002623,0.29339904566988617,0.25303161857759987
462,0.48309090909090907,0.5098181818181818,0.5631818181818181,0.4,0.35,0.704,0.22863882160254775,0.29248760657504785,0.23753736548172796
463,0.4823636363636363,0.5098181818181818,0.5631818181818182,0.401,0.351,0.703,0.22669887552718304,0.2909329819735122,0.22289459392277777
464,0.48254545454545456,0.5113636363636364,0.5641818181818182,0.452,0.376,0.676,0.17821235823617612,0.2506012769321018,0.1636123467223669
465,0.4819090909090909,0.5121818181818182,0.5666363636363637,0.482,0.393,0.652,0.14659899202521792,0.22483327155917113,0.138538803228554
466,0.47945454545454547,0.513090909090909,0.5683636363636364,0.486,0.412,0.624,0.11557516962873442,0.1940644222932168,0.1414955829699288
467,0.4782727272727273,0.5144545454545454,0.569,0.488,0.428,0.602,0.09304841892511018,0.16878981011897604,0.16497878651511536
468,0.48018181818181827,0.5178181818181818,0.5571818181818182,0.49,0.465,0.583,0.059604828136570254,0.13011149065320854,0.16889641796083188
469,0.4971818181818182,0.5324545454545455,0.5433636363636363,0.668,0.651,0.402,0.2514270345826165,0.260768096208106,0.3736589353942978
470,0.5108181818181818,0.5435454545454544,0.5379090909090909,0.798,0.783,0.319,0.43328173988261093,0.4551713962893539,0.5496053129291966
471,0.513090909090909,0.5367272727272727,0.562,0.732,0.765,0.353,0.3790918465216228,0.3810695474582035,0.5014917746085175
472,0.511909090909091,0.5274545454545454,0.5835454545454546,0.654,0.711,0.477,0.2554030035353462,0.25380898329255414,0.3418318299983195
473,0.5206363636363635,0.5181818181818181,0.6068181818181819,0.586,0.631,0.601,0.13051512688997963,0.17482276739601163,0.17164498244924034
474,0.5223636363636364,0.512090909090909,0.6234545454545454,0.533,0.573,0.697,0.09608321118215392,0.20147952749597162,0.1335552320203143
475,0.5179090909090909,0.5079090909090909,0.638909090909091,0.492,0.53,0.772,0.1373771427088326,0.2640246200641145,0.2041592515660263
476,0.5140909090909092,0.5068181818181818,0.6394545454545455,0.483,0.521,0.773,0.13784831165013733,0.26506980212766595,0.21087437018281763
477,0.5137272727272727,0.5050909090909091,0.6186363636363637,0.484,0.521,0.757,0.1424124495440057,0.24959767627123453,0.19081404560461476
478,0.518,0.5171818181818183,0.5763636363636363,0.443,0.52,0.737,0.17730477565783273,0.22757416373569295,0.2699148013725812
479,0.5144545454545455,0.5174545454545455,0.5566363636363637,0.402,0.518,0.718,0.19668387187195963,0.2145553541629758,0.3769535780437691
480,0.51,0.5189090909090909,0.5417272727272728,0.364,0.517,0.7,0.21533671499873458,0.21046614929722066,0.45182408081021974
481,0.5051818181818182,0.520090909090909,0.5310909090909091,0.329,0.515,0.684,0.23333911051486372,0.21457166634949734,0.5044630809088015
482,0.49945454545454554,0.515090909090909,0.513,0.296,0.514,0.669,0.2563804636643759,0.2243702297543059,0.5442876077957315
483,0.4972727272727273,0.5192727272727273,0.508,0.267,0.513,0.656,0.27380444852678687,0.237396293147134,0.5422370330399796
484,0.49945454545454543,0.5184545454545455,0.5172727272727273,0.239,0.512,0.643,0.28928459777941284,0.2527172332865331,0.5354978991555429
485,0.5051818181818182,0.5248181818181819,0.5101818181818181,0.214,0.511,0.631,0.31555479151215726,0.2974424314048014,0.5327391481766663
486,0.5032727272727273,0.522090909090909,0.5188181818181818,0.191,0.51,0.621,0.32878803239767396,0.31509046320064965,0.5385174091893409
487,0.5017272727272728,0.5217272727272728,0.5275454545454545,0.17,0.509,0.611,0.3423004938634672,0.3317890896337611,0.5444455895679567
488,0.5001818181818182,0.5217272727272727,0.5357272727272727,0.15,0.508,0.602,0.3566620503807746,0.34921197001248394,0.5511270270999237
489,0.4983636363636363,0.520090909090909,0.5433636363636364,0.132,0.507,0.594,0.37007800160604953,0.3641236053869619,0.5520615907668274
490,0.49800000000000005,0.5218181818181818,0.5504545454545455,0.137,0.507,0.592,0.3636847581433475,0.3584201445231559,0.5371657100001823
491,0.49554545454545457,0.5240909090909092,0.5572727272727274,0.145,0.507,0.591,0.3525787058255971,0.35134313711811704,0.5227178971491219
492,0.4931818181818182,0.5188181818181818,0.5749090909090909,0.152,0.507,0.591,0.34176544564176,0.3454981910227606,0.5124665842764774
493,0.48899999999999993,0.5100000000000001,0.5866363636363636,0.159,0.507,0.59,0.33003077742778286,0.33018933962198105,0.5070325433342519
494,0.48572727272727273,0.5023636363636365,0.5921818181818181,0.166,0.507,0.589,0.3197767170391406,0.324075608461976,0.5012953221405522
495,0.4866363636363637,0.4983636363636363,0.5910000000000001,0.173,0.507,0.588,0.3137695896225459,0.3291853581190998,0.4963718364291029
496,0.4885454545454546,0.5004545454545455,0.5781818181818182,0.18,0.507,0.587,0.3087408311617469,0.32699541281186195,0.4930283967480981
497,0.48863636363636365,0.5018181818181818,0.5647272727272727,0.185,0.507,0.588,0.30457103013368525,0.32468446220908076,0.493078087122111
498,0.4880909090909091,0.5015454545454546,0.5519090909090909,0.189,0.507,0.589,0.30143135122964937,0.3224825576678528,0.4953322117528801
499,0.489090909090909,0.5012727272727273,0.5419999999999999,0.194,0.507,0.59,0.29902415668469273,0.3184273857569414,0.49815860928021716
500,0.4965454545454545,0.5000000000000001,0.5309090909090909,0.213,0.501,0.53,0.2835486752564177,0.28860180179617734,0.5078720311259521
501,0.5052727272727272,0.49927272727272726,0.5112727272727273,0.254,0.5,0.421,0.26699752374497854,0.2588744869623115,0.540426683279055
502,0.5113636363636364,0.49827272727272737,0.5158181818181817,0.28,0.5,0.43,0.24677292402745044,0.23104328598771268,0.5273414453653344
503,0.5178181818181818,0.49827272727272726,0.5187272727272727,0.303,0.5,0.437,0.22984599587154403,0.20698309109683333,0.49239516650755216
504,0.5156363636363636,0.49436363636363634,0.5247272727272727,0.323,0.5,0.443,0.20933199539850716,0.18608331467383096,0.45679535899568857
505,0.5133636363636364,0.4957272727272727,0.5243636363636365,0.333,0.479,0.478,0.18697708349438474,0.17059308309541743,0.4079840683163989
506,0.5126363636363637,0.5008181818181818,0.5189090909090909,0.333,0.45,0.501,0.18754318510943482,0.17614198817999074,0.3767452720340363
507,0.5150909090909092,0.5038181818181818,0.5176363636363637,0.334,0.423,0.501,0.19900317701687564,0.1855963361707337,0.357783454061252
508,0.5174545454545455,0.5011818181818183,0.5269090909090909,0.334,0.384,0.523,0.21772099060969327,0.2072896524190245,0.3394775397577872
509,0.5147272727272728,0.49390909090909096,0.5363636363636363,0.323,0.333,0.596,0.25730833354634425,0.2654693955995681,0.3376225703355745
510,0.5302727272727273,0.5047272727272727,0.5282727272727272,0.309,0.285,0.671,0.3429471804739636,0.6207890140780521,0.3659590140985736
511,0.5284545454545455,0.5016363636363637,0.5332727272727273,0.294,0.238,0.747,0.41249534933516585,0.6740764051648745,0.4185618233905237
512,0.5287272727272727,0.5001818181818183,0.5364545454545454,0.281,0.196,0.815,0.481126750880912,0.7218074535497676,0.4788329562592783
513,0.5235454545454545,0.4933636363636364,0.543909090909091,0.28,0.16,0.838,0.5068877245399184,0.7353053787372971,0.5129463909610827
514,0.5159999999999999,0.48472727272727273,0.5561818181818181,0.279,0.127,0.86,0.5257787455348479,0.7648274315164173,0.5454777722327464
515,0.5112727272727272,0.4800909090909091,0.5647272727272727,0.276,0.096,0.883,0.5515220862034883,0.7968751470588099,0.6112626276814247
516,0.5004545454545455,0.47136363636363643,0.5751818181818181,0.273,0.067,0.905,0.569232425041835,0.8277662713592527,0.6213670412888023
517,0.485090909090909,0.4599090909090908,0.5871818181818182,0.275,0.073,0.903,0.5418283479827221,0.7842862997655894,0.5976370135793131
518,0.4981818181818181,0.4473636363636364,0.6232727272727274,0.276,0.08,0.9,0.5107825223360397,0.7248999931024969,0.5782551340022845
519,0.4996363636363636,0.4407272727272727,0.6442727272727273,0.277,0.086,0.898,0.4896691917564059,0.6970688631691994,0.5629253947016425
520,0.4856363636363637,0.43945454545454543,0.6301818181818182,0.278,0.092,0.897,0.4847983733573344,0.6720059523545904,0.552364010413423
521,0.47318181818181826,0.43381818181818177,0.6331818181818183,0.279,0.098,0.895,0.46800554492724183,0.6469814525935036,0.543091152570174
522,0.463909090909091,0.4314545454545455,0.6311818181818182,0.279,0.104,0.894,0.4587932518399594,0.6260383374842151,0.5375825518001863
523,0.45809090909090905,0.42872727272727273,0.6301818181818182,0.28,0.109,0.893,0.45057218902264834,0.6068286413807443,0.534200336952346
524,0.4565454545454546,0.4315454545454545,0.623090909090909,0.28,0.115,0.893,0.4519073352684392,0.5911158938820712,0.5323053634897924
525,0.45772727272727276,0.4425454545454546,0.6010000000000001,0.285,0.17,0.742,0.35213170197695925,0.4797791158439475,0.40219025348707793
526,0.4688181818181818,0.45409090909090905,0.5747272727272728,0.318,0.242,0.572,0.2602616293318693,0.3674860541571611,0.29567042462850424
527,0.4765454545454546,0.4602727272727272,0.5555454545454546,0.378,0.306,0.445,0.2138494295348872,0.2973987222568382,0.29862016006961084
528,0.49090909090909096,0.4614545454545455,0.5716363636363636,0.43,0.359,0.361,0.24202175300088183,0.2777156819482832,0.33921084888310993
529,0.4978181818181819,0.46709090909090906,0.5738181818181818,0.475,0.403,0.306,0.2763238906826253,0.2828232663696535,0.4849340161300298
530,0.5026363636363637,0.4748181818181818,0.5709090909090908,0.514,0.441,0.222,0.3507283213142343,0.3443050972611356,0.6780958634293531
531,0.49563636363636365,0.4728181818181818,0.5911818181818181,0.526,0.45,0.191,0.401980232645856,0.3695889608741041,0.8007252962158746
532,0.49890909090909097,0.48190909090909084,0.5788181818181818,0.556,0.447,0.262,0.3238082408764547,0.3052048492406371,0.50096407056794
533,0.5007272727272727,0.48681818181818176,0.5738181818181819,0.558,0.454,0.31,0.27195078857204796,0.2583756954514105,0.3040082235729817
534,0.5031818181818182,0.492,0.5694545454545454,0.547,0.462,0.344,0.23162423259228934,0.22179495034828914,0.1965248075943595
535,0.5073636363636363,0.4987272727272728,0.562,0.539,0.469,0.373,0.19392155694489954,0.13345785851721137,0.1733262819078515
536,0.5090909090909091,0.49890909090909097,0.5640909090909091,0.532,0.475,0.396,0.17132140786658398,0.10883933112620639,0.19175505208468435
537,0.5132727272727272,0.4980909090909091,0.5548181818181818,0.531,0.475,0.4,0.15753131657698832,0.10387492478938311,0.29757352032733025
538,0.5166363636363637,0.4970000000000001,0.5626363636363636,0.531,0.475,0.402,0.16277086770027618,0.10141991914806478,0.2483022351892951
539,0.53,0.492,0.5750000000000001,0.514,0.437,0.432,0.154045447839266,0.18854707634964799,0.21627991122617005
540,0.5423636363636364,0.48581818181818187,0.5907272727272728,0.494,0.388,0.47,0.162734484350104,0.34254780688248465,0.21794265300762028
541,0.5462727272727272,0.47918181818181815,0.5957272727272727,0.476,0.344,0.505,0.17732404851519198,0.3646340631372774,0.23605296015936764
542,0.5462727272727274,0.47345454545454546,0.5958181818181819,0.46,0.302,0.536,0.20104193469058204,0.340571578379641,0.2643066400982011
543,0.545909090909091,0.4684545454545454,0.5942727272727272,0.445,0.265,0.566,0.22885747486515026,0.3313608305156179,0.304246610498786
544,0.5452727272727274,0.464,0.5944545454545455,0.433,0.23,0.593,0.2595443719130422,0.33804585487770744,0.33980729833245193
545,0.5454545454545454,0.45990909090909093,0.5966363636363636,0.422,0.198,0.617,0.2902620787842692,0.36121461764441376,0.37048076873165764
546,0.545909090909091,0.45318181818181813,0.5925454545454545,0.412,0.168,0.64,0.31860986791668,0.3868048603624314,0.40145983609820796
547,0.5437272727272727,0.45236363636363636,0.5818181818181818,0.404,0.141,0.661,0.350343809883901,0.4100402419275455,0.43368306399950646
548,0.5395454545454546,0.4519090909090909,0.5775454545454545,0.396,0.116,0.681,0.3796617676975649,0.43023946820346454,0.46597102914237065
549,0.5353636363636364,0.4518181818181818,0.5767272727272726,0.389,0.093,0.698,0.4060540309282225,0.4534247456855437,0.4942732038053449
550,0.5321818181818181,0.44972727272727264,0.5754545454545453,0.383,0.072,0.715,0.42942524532485743,0.47853735486375565,0.5214882549012969
551,0.5262727272727272,0.447,0.5759090909090909,0.383,0.073,0.715,0.4239685782836987,0.4776086263877569,0.5201307527920264
552,0.5208181818181817,0.4453636363636363,0.5778181818181818,0.384,0.082,0.711,0.410475022140998,0.46919612104108444,0.5098813587492682
553,0.5173636363636364,0.44681818181818184,0.5785454545454545,0.398,0.12,0.683,0.3632747633940573,0.421768894064036,0.4579355849898542
554,0.5140000000000001,0.447,0.5803636363636364,0.404,0.144,0.672,0.33512120664096434,0.39520121457303237,0.4314788523207134
555,0.5108181818181818,0.4486363636363636,0.5767272727272728,0.405,0.154,0.668,0.32609628198427365,0.4137789264812794,0.4428216345211693
556,0.5277272727272727,0.44690909090909087,0.5825454545454547,0.406,0.163,0.664,0.31946321196916067,0.40699508596542044,0.427392091644195
557,0.5345454545454547,0.44618181818181823,0.5849090909090909,0.407,0.172,0.661,0.3118226079728269,0.394974682732957,0.4158521371833984
558,0.5550909090909092,0.4643636363636364,0.5710909090909092,0.409,0.181,0.657,0.33017855174595745,0.38263036993944954,0.4059088567646683
559,0.5538181818181818,0.46727272727272734,0.5750000000000001,0.416,0.208,0.644,0.3016242668405635,0.34553870984305074,0.3753358496067223
560,0.5431818181818182,0.464,0.5782727272727273,0.425,0.239,0.629,0.25916249409802233,0.30346993261277133,0.33946281092337643
561,0.5328181818181817,0.4636363636363636,0.5681818181818182,0.433,0.266,0.616,0.22651794667374422,0.26668708255181756,0.3087086004632848
562,0.5249999999999999,0.4642727272727272,0.5539090909090909,0.435,0.279,0.61,0.21347640046084476,0.24839283403512263,0.34861726864858544
563,0.5215454545454544,0.4689090909090909,0.5249999999999999,0.436,0.285,0.608,0.21915651601628616,0.23865246698913462,0.3938591118661596
564,0.5204545454545455,0.47490909090909095,0.5033636363636362,0.442,0.305,0.598,0.20971470191273464,0.21444113411377028,0.41322391024721694
565,0.520818181818182,0.47627272727272724,0.4897272727272728,0.448,0.324,0.589,0.1958176331553046,0.19204426573058617,0.42306737052152815
566,0.5282727272727272,0.47236363636363643,0.49563636363636365,0.453,0.341,0.58,0.17331939178940112,0.2976793576988501,0.42641411796515366
567,0.523,0.47200000000000003,0.49763636363636365,0.453,0.344,0.579,0.16704502782876854,0.2964928329656553,0.41068966385824707
568,0.518,0.4717272727272727,0.48672727272727273,0.453,0.347,0.579,0.16821459140137213,0.26536955364170933,0.3819358584893542
569,0.53,0.5000909090909091,0.4451818181818182,0.457,0.361,0.571,0.20125977210503,0.2935166094107793,0.3426791502265639
570,0.5345454545454545,0.5140000000000001,0.4183636363636364,0.462,0.376,0.564,0.21334665075512613,0.2635336790620888,0.3191676675354193
571,0.5380909090909091,0.5177272727272727,0.4173636363636364,0.466,0.389,0.557,0.20314065070030207,0.24060964236705065,0.29949791318137764
572,0.5379999999999999,0.5126363636363636,0.4294545454545455,0.467,0.393,0.556,0.1880627862450408,0.22657890457851543,0.28803298422229356
573,0.5334545454545455,0.5124545454545455,0.434090909090909,0.467,0.394,0.555,0.18184249837393918,0.21053740760254458,0.2802231253840411
574,0.5264545454545455,0.5080000000000001,0.44718181818181824,0.467,0.396,0.555,0.16644399450201003,0.19949436082255556,0.27507817070789176
575,0.525,0.49945454545454554,0.4658181818181818,0.459,0.319,0.566,0.21669388470702514,0.25360402205012444,0.3243038698504845
576,0.531909090909091,0.4990909090909091,0.48763636363636365,0.459,0.323,0.566,0.20606941380463312,0.24980792621532247,0.3114562569607488
577,0.5462727272727274,0.4981818181818182,0.5086363636363637,0.46,0.327,0.565,0.19980755203755357,0.2472023462671825,0.2943976902083303
578,0.5526363636363636,0.49890909090909097,0.5169090909090909,0.425,0.339,0.561,0.2092987504552972,0.2605724467398654,0.2823012575246523
579,0.546,0.4987272727272728,0.5202727272727273,0.385,0.352,0.556,0.22074041446575304,0.27904479927065473,0.27779668824519854
580,0.5382727272727273,0.49845454545454543,0.5270909090909092,0.371,0.378,0.518,0.20633009338924982,0.2852893268245414,0.20701932276963908
581,0.5291818181818182,0.5013636363636365,0.5287272727272728,0.376,0.412,0.5,0.1796546273380315,0.2713337428334338,0.1289147004805891
582,0.5193636363636364,0.5029090909090909,0.5371818181818182,0.389,0.442,0.499,0.14887056888784878,0.24701619380113518,0.1019264440662971
583,0.514090909090909,0.5035454545454545,0.5390000000000001,0.404,0.452,0.5,0.12766339392621645,0.2294907405539491,0.08926925562588718
584,0.5078181818181818,0.4973636363636364,0.5495454545454546,0.418,0.454,0.5,0.11136634505054642,0.21613653092432106,0.11358697108383513
585,0.5031818181818182,0.48718181818181816,0.5666363636363636,0.432,0.455,0.501,0.10203260700659361,0.2028299780604435,0.17194475857088523
586,0.4969090909090909,0.47809090909090907,0.5918181818181818,0.445,0.456,0.499,0.10861757159642323,0.2068429355815663,0.23851415052361147
587,0.4892727272727273,0.4686363636363637,0.616909090909091,0.457,0.457,0.501,0.1208794905667187,0.22084157217335684,0.296858552175948
588,0.48245454545454547,0.4609090909090909,0.6373636363636364,0.469,0.458,0.5,0.13805164322943464,0.24337008854828482,0.35362268026810717
589,0.48263636363636364,0.45454545454545464,0.6511818181818181,0.458,0.457,0.502,0.15122232005443045,0.2695793018760899,0.3638145131794497
590,0.5106363636363636,0.45372727272727276,0.653,0.455,0.457,0.504,0.1590821036524201,0.3162198602238639,0.35008998843154593
591,0.5444545454545454,0.4502727272727273,0.6628181818181819,0.485,0.457,0.512,0.16225357666472526,0.40224122115964195,0.3456399861127181
592,0.5368181818181819,0.44790909090909087,0.6516363636363636,0.488,0.465,0.51,0.15078519010074892,0.35581034273893725,0.3061600888424224
593,0.5294545454545454,0.44554545454545463,0.6408181818181817,0.49,0.471,0.508,0.14087322124097923,0.3162862627431043,0.27171492413925297
594,0.5229999999999999,0.4444545454545454,0.6297272727272727,0.492,0.477,0.506,0.13163830988013772,0.2827967467988272,0.24139801159081653
595,0.5150909090909092,0.4425454545454545,0.6217272727272727,0.493,0.48,0.504,0.125501242955881,0.25335745499195395,0.21603240497666082
596,0.5087272727272728,0.44181818181818183,0.6163636363636363,0.493,0.48,0.504,0.11971125729841339,0.22900873345791853,0.2096783250600786
597,0.49945454545454543,0.4452727272727273,0.6070909090909091,0.494,0.48,0.504,0.1089195624044651,0.21524172457959914,0.31453775608025186
598,0.49,0.4480909090909091,0.6005454545454546,0.494,0.48,0.504,0.1017605762367385,0.18226903192808153,0.38746741798504813
599,0.48227272727272724,0.44972727272727264,0.6031818181818182,0.494,0.481,0.504,0.10465440962781002,0.14858330996447747,0.4704646639228072
600,0.4817272727272728,0.4556363636363637,0.6132727272727273,0.494,0.481,0.504,0.1128470770995747,0.1275029411425477,0.4343051922323748
601,0.4828181818181818,0.4629090909090909,0.6267272727272727,0.496,0.494,0.508,0.1234365028989961,0.11491736161259533,0.39972615626200897
602,0.47945454545454536,0.4635454545454545,0.6255454545454546,0.463,0.472,0.625,0.018507536994960497,0.17429572570777516,0.24605080776132396
603,0.4794545454545455,0.4655454545454545,0.623,0.438,0.456,0.716,0.10226727258181041,0.2565034112833589,0.12539936203984453
604,0.4753636363636364,0.46690909090909094,0.6173636363636364,0.405,0.455,0.791,0.1877297380423638,0.3404908221964286,0.04062019202317984
605,0.47427272727272735,0.46954545454545454,0.6083636363636363,0.377,0.461,0.842,0.2532211655404934,0.4029714630094791,0.12260505699195282
606,0.4793636363636363,0.47154545454545455,0.5947272727272728,0.378,0.462,0.828,0.2545228236693028,0.397288308410907,0.15302614155757824
607,0.48290909090909084,0.4737272727272728,0.5827272727272728,0.379,0.463,0.818,0.2574207251797455,0.39364705003340233,0.179432438538855
608,0.4811818181818182,0.47445454545454546,0.5770000000000001,0.381,0.463,0.807,0.25113264086093057,0.38924285478348863,0.15972789361911716
609,0.4780909090909091,0.4740909090909092,0.5701818181818182,0.384,0.463,0.796,0.24488764500824853,0.3833236230654198,0.13315029102484155
610,0.4760909090909091,0.4784545454545455,0.5643636363636365,0.386,0.463,0.786,0.2397454745391108,0.37457442518143175,0.11672189169131897
611,0.46118181818181814,0.47981818181818175,0.5443636363636364,0.388,0.464,0.776,0.24343623055557573,0.42757338551411267,0.2138083253757908
612,0.4544545454545455,0.484,0.5297272727272727,0.39,0.464,0.766,0.245721773725172,0.4420825714727962,0.32920662204761314
613,0.45172727272727276,0.48872727272727273,0.5217272727272727,0.393,0.464,0.757,0.24374902415570718,0.4137293801508421,0.41123351030770827
614,0.4491818181818182,0.493,0.516090909090909,0.395,0.464,0.748,0.2399135174761285,0.3953264473824133,0.4620010822498146
615,0.4462727272727273,0.49563636363636365,0.5145454545454545,0.396,0.465,0.739,0.2320469281406331,0.3792004746832472,0.493767151600833
